Order Id,Order Date,Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub Category,Product Id,cost price,List Price,Quantity,Discount Percent
7581,2022-08-20,Second Class,Consumer,United States,Morristown,New Jersey,7960,East,Office Supplies,Art,OFF-AR-10004999,20,20,3,3
7582,2022-09-03,First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,OFF-ST-10003816,380,420,3,2
7583,2023-01-16,Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,Chairs,FUR-CH-10003968,100,130,2,3
7584,2022-03-09,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Technology,Phones,TEC-PH-10000730,3150,3500,7,3
7585,2023-06-01,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Office Supplies,Labels,OFF-LA-10004409,10,10,5,4
7586,2022-02-26,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Office Supplies,Paper,OFF-PA-10000675,100,120,3,2
7587,2022-08-13,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Office Supplies,Art,OFF-AR-10001573,10,10,4,2
7588,2023-06-25,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Office Supplies,Binders,OFF-BI-10001597,110,120,3,3
7589,2023-08-22,Standard Class,Consumer,United States,Roseville,California,95661,West,Furniture,Furnishings,FUR-FU-10001196,20,20,3,5
7590,2022-04-05,Standard Class,Consumer,United States,Rockford,Illinois,61107,Central,Office Supplies,Art,OFF-AR-10004602,120,130,7,5
7591,2022-09-29,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,FUR-FU-10000260,60,60,9,4
7592,2022-04-30,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,FUR-CH-10001146,60,70,2,4
7593,2022-07-14,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,OFF-AR-10000896,10,10,3,4
7594,2023-04-21,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,FUR-CH-10000309,730,890,3,2
7595,2022-11-10,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Office Supplies,Binders,OFF-BI-10001989,120,150,7,3
7596,2023-03-30,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Office Supplies,Binders,OFF-BI-10001036,40,40,4,4
7597,2022-08-08,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Technology,Phones,TEC-PH-10002103,200,230,3,2
7598,2022-11-01,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Art,OFF-AR-10001473,10,10,2,5
7599,2023-11-28,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Art,OFF-AR-10000411,30,40,3,5
7600,2022-01-04,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Paper,OFF-PA-10000246,30,40,5,2
7601,2022-05-28,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Technology,Machines,TEC-MA-10004086,30,30,5,5
7602,2022-03-30,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Paper,OFF-PA-10003039,140,150,6,2
7603,2022-02-07,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Technology,Accessories,TEC-AC-10004633,50,60,10,2
7604,2023-08-24,Standard Class,Corporate,United States,Providence,Rhode Island,2908,East,Office Supplies,Paper,OFF-PA-10000289,10,10,2,5
7605,2023-02-20,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,FUR-FU-10003247,30,30,3,4
7606,2023-10-30,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,FUR-FU-10002191,10,10,2,5
7607,2023-12-07,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,OFF-ST-10001496,1170,1300,9,4
7608,2023-05-04,First Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Storage,OFF-ST-10000585,240,260,2,4
7609,2023-12-02,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10001166,30,30,4,5
7610,2022-12-23,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10003651,20,20,7,5
7611,2022-03-30,First Class,Consumer,United States,Moreno Valley,California,92553,West,Office Supplies,Paper,OFF-PA-10001800,20,20,3,2
7612,2023-12-29,First Class,Consumer,United States,Garden City,Kansas,67846,Central,Office Supplies,Paper,OFF-PA-10000791,10,10,2,3
7613,2022-08-25,First Class,Consumer,United States,Garden City,Kansas,67846,Central,Office Supplies,Fasteners,OFF-FA-10000134,10,10,1,4
7614,2023-08-12,First Class,Consumer,United States,Garden City,Kansas,67846,Central,Office Supplies,Art,OFF-AR-10001149,10,10,2,3
7615,2023-05-25,Second Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10000010,10,10,3,4
7616,2023-05-17,Standard Class,Corporate,United States,Orlando,Florida,32839,South,Office Supplies,Binders,OFF-BI-10000201,10,10,9,3
7617,2022-08-06,Standard Class,Consumer,United States,Watertown,New York,13601,East,Office Supplies,Paper,OFF-PA-10001776,20,20,2,3
7618,2023-10-30,Standard Class,Consumer,United States,Watertown,New York,13601,East,Office Supplies,Binders,OFF-BI-10003656,560,680,5,5
7619,2023-11-05,First Class,Corporate,United States,Los Angeles,California,90032,West,Furniture,Tables,FUR-TA-10001539,150,190,1,2
7620,2022-08-01,First Class,Corporate,United States,Los Angeles,California,90032,West,Technology,Phones,TEC-PH-10004100,60,70,5,4
7621,2022-08-30,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Technology,Phones,TEC-PH-10001580,460,540,5,3
7622,2022-02-20,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Chairs,FUR-CH-10002335,690,730,4,4
7623,2022-04-22,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Art,OFF-AR-10004707,10,10,3,5
7624,2023-12-14,Standard Class,Home Office,United States,Newark,Delaware,19711,East,Office Supplies,Appliances,OFF-AP-10000576,40,40,1,5
7625,2022-05-23,Second Class,Home Office,United States,Detroit,Michigan,48234,Central,Office Supplies,Appliances,OFF-AP-10001394,730,850,5,2
7626,2023-12-17,Second Class,Home Office,United States,Detroit,Michigan,48234,Central,Furniture,Furnishings,FUR-FU-10003724,70,80,9,5
7627,2023-09-04,Second Class,Corporate,United States,Phoenix,Arizona,85023,West,Office Supplies,Appliances,OFF-AP-10002867,260,330,6,5
7628,2023-02-18,Second Class,Corporate,United States,Phoenix,Arizona,85023,West,Technology,Accessories,TEC-AC-10002718,20,20,2,5
7629,2023-04-19,Second Class,Corporate,United States,Phoenix,Arizona,85023,West,Office Supplies,Labels,OFF-LA-10003121,20,20,5,2
7630,2023-09-15,First Class,Home Office,United States,Brownsville,Texas,78521,Central,Office Supplies,Envelopes,OFF-EN-10002230,300,340,5,4
7631,2022-02-24,First Class,Home Office,United States,Brownsville,Texas,78521,Central,Technology,Phones,TEC-PH-10001819,230,250,7,2
7632,2023-07-28,First Class,Home Office,United States,Brownsville,Texas,78521,Central,Furniture,Chairs,FUR-CH-10002304,110,130,7,4
7633,2023-10-11,Second Class,Consumer,United States,Louisville,Kentucky,40214,South,Furniture,Chairs,FUR-CH-10002602,1050,1210,8,2
7634,2023-12-06,Second Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Binders,OFF-BI-10002414,10,10,1,2
7635,2022-03-23,Second Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Art,OFF-AR-10003696,30,30,1,2
7636,2023-01-24,Second Class,Consumer,United States,Louisville,Kentucky,40214,South,Furniture,Chairs,FUR-CH-10004495,240,300,1,2
7637,2022-10-12,Second Class,Consumer,United States,Louisville,Kentucky,40214,South,Furniture,Chairs,FUR-CH-10001270,240,260,3,2
7638,2023-11-28,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Art,OFF-AR-10001615,60,60,3,3
7639,2023-08-05,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Envelopes,OFF-EN-10003286,50,60,7,3
7640,2023-12-07,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Furniture,Bookcases,FUR-BO-10003660,380,440,2,4
7641,2022-08-01,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Paper,OFF-PA-10002764,60,70,6,5
7642,2023-05-10,First Class,Home Office,United States,Pueblo,Colorado,81001,West,Technology,Machines,TEC-MA-10001695,620,700,6,2
7643,2023-12-24,First Class,Home Office,United States,Pueblo,Colorado,81001,West,Office Supplies,Binders,OFF-BI-10002824,20,20,4,5
7644,2022-09-25,First Class,Home Office,United States,Pueblo,Colorado,81001,West,Office Supplies,Binders,OFF-BI-10002571,10,10,4,4
7645,2023-07-13,First Class,Home Office,United States,Pueblo,Colorado,81001,West,Technology,Accessories,TEC-AC-10001553,60,70,5,5
7646,2022-10-13,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Furniture,Chairs,FUR-CH-10003973,780,890,3,5
7647,2022-09-14,Standard Class,Consumer,United States,Greenville,North Carolina,27834,South,Technology,Machines,TEC-MA-10002073,1160,1300,2,5
7648,2023-06-10,First Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10003529,0,0,2,2
7649,2023-10-23,First Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Chairs,FUR-CH-10000309,1230,1350,4,4
7650,2023-10-01,Standard Class,Corporate,United States,Marion,Ohio,43302,East,Furniture,Tables,FUR-TA-10004154,1460,1550,9,4
7651,2022-05-23,Standard Class,Corporate,United States,Marion,Ohio,43302,East,Office Supplies,Envelopes,OFF-EN-10003286,20,20,3,5
7652,2022-10-23,First Class,Consumer,United States,Dallas,Texas,75081,Central,Technology,Accessories,TEC-AC-10001552,100,120,3,2
7653,2022-02-14,First Class,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Storage,OFF-ST-10002790,110,120,2,4
7654,2023-01-27,Standard Class,Corporate,United States,Huntsville,Alabama,35810,South,Office Supplies,Art,OFF-AR-10003217,20,20,4,5
7655,2022-11-24,Second Class,Consumer,United States,Las Vegas,Nevada,89115,West,Furniture,Furnishings,FUR-FU-10002813,70,80,4,3
7656,2022-04-19,Second Class,Consumer,United States,Las Vegas,Nevada,89115,West,Office Supplies,Paper,OFF-PA-10003848,30,30,4,2
7657,2023-10-06,Same Day,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Appliances,OFF-AP-10000240,100,110,2,4
7658,2023-06-03,Same Day,Home Office,United States,Los Angeles,California,90049,West,Furniture,Furnishings,FUR-FU-10004091,170,190,4,4
7659,2022-01-30,First Class,Home Office,United States,Lakewood,Ohio,44107,East,Office Supplies,Binders,OFF-BI-10001071,70,80,4,4
7660,2022-08-13,Standard Class,Corporate,United States,Fremont,Nebraska,68025,Central,Office Supplies,Binders,OFF-BI-10003676,40,50,5,5
7661,2022-12-29,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Furniture,Furnishings,FUR-FU-10004864,70,80,3,3
7662,2022-10-20,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Binders,OFF-BI-10003708,10,10,7,4
7663,2022-12-21,First Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Art,OFF-AR-10002067,80,100,5,3
7664,2022-06-15,Standard Class,Consumer,United States,Asheville,North Carolina,28806,South,Office Supplies,Art,OFF-AR-10003158,20,20,5,5
7665,2022-03-29,Standard Class,Corporate,United States,Bossier City,Louisiana,71111,South,Furniture,Furnishings,FUR-FU-10000193,120,130,4,5
7666,2022-07-20,Standard Class,Home Office,United States,Providence,Rhode Island,2908,East,Office Supplies,Binders,OFF-BI-10000977,30,30,1,2
7667,2022-08-05,Standard Class,Home Office,United States,Providence,Rhode Island,2908,East,Technology,Copiers,TEC-CO-10001449,4320,5400,9,4
7668,2023-08-04,Standard Class,Home Office,United States,Providence,Rhode Island,2908,East,Office Supplies,Storage,OFF-ST-10000136,100,120,3,3
7669,2022-08-17,Second Class,Home Office,United States,Everett,Massachusetts,2149,East,Office Supplies,Paper,OFF-PA-10000743,30,40,6,4
7670,2023-12-17,Second Class,Home Office,United States,Everett,Massachusetts,2149,East,Office Supplies,Paper,OFF-PA-10001019,60,60,3,4
7671,2023-08-02,Second Class,Home Office,United States,Everett,Massachusetts,2149,East,Technology,Accessories,TEC-AC-10003095,240,260,2,4
7672,2023-08-07,Second Class,Home Office,United States,Everett,Massachusetts,2149,East,Furniture,Bookcases,FUR-BO-10002916,150,170,1,4
7673,2023-03-03,Second Class,Home Office,United States,Everett,Massachusetts,2149,East,Furniture,Furnishings,FUR-FU-10002506,30,40,3,5
7674,2022-11-18,Second Class,Home Office,United States,Everett,Massachusetts,2149,East,Office Supplies,Paper,OFF-PA-10003823,130,150,5,3
7675,2023-08-05,Second Class,Home Office,United States,Everett,Massachusetts,2149,East,Furniture,Tables,FUR-TA-10004619,380,450,4,3
7676,2022-10-27,Second Class,Consumer,United States,Rancho Cucamonga,California,91730,West,Office Supplies,Appliances,OFF-AP-10001271,140,150,3,5
7677,2023-10-19,Same Day,Consumer,United States,Charlotte,North Carolina,28205,South,Technology,Accessories,TEC-AC-10002331,20,20,3,3
7678,2023-06-02,Standard Class,Home Office,United States,Providence,Rhode Island,2908,East,Office Supplies,Paper,OFF-PA-10003228,160,200,4,2
7679,2023-03-19,Standard Class,Home Office,United States,Providence,Rhode Island,2908,East,Office Supplies,Paper,OFF-PA-10002586,10,10,3,5
7680,2022-01-29,Standard Class,Home Office,United States,Providence,Rhode Island,2908,East,Technology,Accessories,TEC-AC-10002049,1400,1690,4,4
7681,2022-01-11,Standard Class,Home Office,United States,Providence,Rhode Island,2908,East,Furniture,Bookcases,FUR-BO-10000362,310,340,2,3
7682,2023-06-15,Standard Class,Home Office,United States,Providence,Rhode Island,2908,East,Furniture,Chairs,FUR-CH-10004218,540,610,6,4
7683,2023-11-30,First Class,Home Office,United States,Midland,Michigan,48640,Central,Office Supplies,Appliances,OFF-AP-10003779,150,190,1,2
7684,2023-12-31,First Class,Home Office,United States,Midland,Michigan,48640,Central,Office Supplies,Binders,OFF-BI-10003527,3160,3810,3,3
7685,2022-05-20,Standard Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Binders,OFF-BI-10002897,30,30,9,4
7686,2022-08-01,Standard Class,Consumer,United States,Rochester,New York,14609,East,Technology,Phones,TEC-PH-10002584,530,630,1,5
7687,2022-02-24,Standard Class,Corporate,United States,Jackson,Michigan,49201,Central,Furniture,Tables,FUR-TA-10001095,1440,1570,9,3
7688,2023-04-19,Standard Class,Corporate,United States,Jackson,Michigan,49201,Central,Office Supplies,Binders,OFF-BI-10004002,20,20,1,4
7689,2023-09-04,Standard Class,Corporate,United States,Jackson,Michigan,49201,Central,Technology,Accessories,TEC-AC-10004518,130,160,8,3
7690,2023-10-30,First Class,Corporate,United States,Suffolk,Virginia,23434,South,Office Supplies,Appliances,OFF-AP-10002191,140,180,3,5
7691,2023-03-28,First Class,Corporate,United States,Suffolk,Virginia,23434,South,Furniture,Tables,FUR-TA-10004575,700,870,3,5
7692,2022-03-28,First Class,Corporate,United States,Suffolk,Virginia,23434,South,Office Supplies,Paper,OFF-PA-10003177,10,10,2,4
7693,2022-09-27,Standard Class,Consumer,United States,Brentwood,California,94513,West,Office Supplies,Labels,OFF-LA-10003923,80,90,6,4
7694,2022-05-18,Standard Class,Consumer,United States,Brentwood,California,94513,West,Technology,Phones,TEC-PH-10001051,280,320,4,4
7695,2022-04-22,Same Day,Consumer,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10004754,150,170,7,2
7696,2022-03-19,First Class,Home Office,United States,Houston,Texas,77036,Central,Office Supplies,Paper,OFF-PA-10000357,150,160,5,4
7697,2022-09-09,First Class,Home Office,United States,Houston,Texas,77036,Central,Office Supplies,Binders,OFF-BI-10001787,10,10,4,4
7698,2023-05-06,Standard Class,Home Office,United States,Lawrence,Massachusetts,1841,East,Technology,Copiers,TEC-CO-10002313,1030,1200,2,2
7699,2022-08-12,Standard Class,Home Office,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Storage,OFF-ST-10002790,60,70,1,5
7700,2023-07-12,Standard Class,Home Office,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Supplies,OFF-SU-10001664,20,30,3,3
7701,2022-02-05,Standard Class,Home Office,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Fasteners,OFF-FA-10001332,20,20,6,2
7702,2023-12-30,Standard Class,Home Office,United States,Lawrence,Massachusetts,1841,East,Furniture,Tables,FUR-TA-10003473,480,530,2,3
7703,2022-06-08,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Office Supplies,Paper,OFF-PA-10000605,10,10,2,5
7704,2022-07-11,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Technology,Phones,TEC-PH-10002170,180,210,3,4
7705,2022-08-20,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Furniture,Tables,FUR-TA-10004147,420,450,4,3
7706,2022-12-28,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Technology,Accessories,TEC-AC-10003911,450,480,3,2
7707,2023-04-10,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Office Supplies,Art,OFF-AR-10002578,10,10,3,3
7708,2022-04-23,Standard Class,Corporate,United States,Orem,Utah,84057,West,Office Supplies,Art,OFF-AR-10001761,10,10,2,3
7709,2022-06-15,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Accessories,TEC-AC-10001553,30,40,3,4
7710,2022-09-14,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10000309,10,10,3,3
7711,2022-12-28,Standard Class,Consumer,United States,Mesa,Arizona,85204,West,Technology,Phones,TEC-PH-10003095,80,90,5,5
7712,2023-11-20,Second Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Furniture,Furnishings,FUR-FU-10001876,80,80,3,2
7713,2023-07-27,Second Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Storage,OFF-ST-10001522,120,150,2,3
7714,2023-09-23,Second Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Paper,OFF-PA-10000300,50,50,3,5
7715,2022-11-27,First Class,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Appliances,OFF-AP-10001469,220,250,6,5
7716,2022-03-03,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Accessories,TEC-AC-10001553,30,40,3,2
7717,2022-03-31,Standard Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Paper,OFF-PA-10004041,30,30,5,4
7718,2022-05-27,Standard Class,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Binders,OFF-BI-10002764,0,0,2,3
7719,2023-07-27,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Technology,Accessories,TEC-AC-10001114,140,160,4,4
7720,2023-02-01,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10001615,50,60,3,2
7721,2022-11-07,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Envelopes,OFF-EN-10000461,20,20,2,4
7722,2022-12-08,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10004506,10,10,2,3
7723,2023-12-18,Standard Class,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Appliances,OFF-AP-10000027,30,40,3,2
7724,2023-08-31,Standard Class,Corporate,United States,Austin,Texas,78745,Central,Furniture,Chairs,FUR-CH-10003981,170,180,1,2
7725,2023-06-15,Standard Class,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Appliances,OFF-AP-10003849,260,290,1,2
7726,2022-04-04,Standard Class,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Storage,OFF-ST-10004963,20,20,2,5
7727,2023-07-01,Standard Class,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Storage,OFF-ST-10002574,300,330,3,4
7728,2022-03-22,Second Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10001761,20,20,3,2
7729,2023-03-22,Standard Class,Consumer,United States,El Paso,Texas,79907,Central,Office Supplies,Art,OFF-AR-10000716,20,20,4,2
7730,2023-11-20,Standard Class,Home Office,United States,Tallahassee,Florida,32303,South,Technology,Accessories,TEC-AC-10002637,370,430,3,3
7731,2022-03-06,Standard Class,Home Office,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10003774,280,290,4,3
7732,2022-06-07,First Class,Home Office,United States,Dallas,Texas,75220,Central,Office Supplies,Envelopes,OFF-EN-10000927,90,110,4,4
7733,2022-04-09,Standard Class,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Paper,OFF-PA-10000743,10,10,2,4
7734,2022-03-12,Second Class,Consumer,United States,Springfield,Ohio,45503,East,Office Supplies,Paper,OFF-PA-10000697,20,20,4,3
7735,2023-02-07,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Art,OFF-AR-10004441,10,10,3,2
7736,2022-01-01,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10001870,20,20,3,2
7737,2023-11-16,Standard Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10003684,60,70,4,4
7738,2022-02-22,First Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Art,OFF-AR-10001315,10,10,9,3
7739,2023-06-10,Standard Class,Consumer,United States,Baltimore,Maryland,21215,East,Technology,Phones,TEC-PH-10003589,80,90,5,4
7740,2022-05-01,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,OFF-PA-10001609,10,10,2,2
7741,2022-07-16,Standard Class,Home Office,United States,San Francisco,California,94110,West,Technology,Accessories,TEC-AC-10000474,80,90,1,5
7742,2023-07-14,Second Class,Consumer,United States,Tucson,Arizona,85705,West,Technology,Phones,TEC-PH-10003095,40,40,2,4
7743,2022-11-17,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10001639,20,30,4,5
7744,2023-12-26,Standard Class,Corporate,United States,Waterbury,Connecticut,6708,East,Office Supplies,Binders,OFF-BI-10002003,10,10,2,3
7745,2022-01-12,Standard Class,Corporate,United States,Waterbury,Connecticut,6708,East,Technology,Phones,TEC-PH-10004539,490,570,3,4
7746,2023-05-08,Standard Class,Corporate,United States,Waterbury,Connecticut,6708,East,Office Supplies,Art,OFF-AR-10003829,10,10,3,2
7747,2022-11-15,Standard Class,Home Office,United States,Chicago,Illinois,60610,Central,Technology,Accessories,TEC-AC-10004761,30,30,2,5
7748,2022-11-03,Second Class,Home Office,United States,Long Beach,New York,11561,East,Office Supplies,Fasteners,OFF-FA-10003472,10,10,6,5
7749,2023-07-28,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Furniture,Furnishings,FUR-FU-10003464,50,60,3,2
7750,2023-05-18,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Storage,OFF-ST-10003716,400,450,2,3
7751,2023-12-02,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Binders,OFF-BI-10004002,30,30,2,5
7752,2023-11-25,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Technology,Phones,TEC-PH-10002496,430,470,3,3
7753,2023-01-21,Standard Class,Consumer,United States,Arlington,Virginia,22204,South,Office Supplies,Binders,OFF-BI-10004826,30,30,2,4
7754,2022-10-14,First Class,Corporate,United States,Jacksonville,North Carolina,28540,South,Furniture,Furnishings,FUR-FU-10001546,20,20,2,5
7755,2023-10-23,Second Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Art,OFF-AR-10001919,0,0,2,3
7756,2022-02-09,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Paper,OFF-PA-10002558,230,270,7,5
7757,2023-04-13,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Technology,Accessories,TEC-AC-10003174,360,430,5,3
7758,2023-02-22,Second Class,Corporate,United States,Buffalo,New York,14215,East,Technology,Phones,TEC-PH-10003988,30,40,4,2
7759,2022-10-12,Second Class,Corporate,United States,Buffalo,New York,14215,East,Furniture,Furnishings,FUR-FU-10004845,140,150,3,3
7760,2022-02-02,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Paper,OFF-PA-10003072,20,20,3,3
7761,2023-06-02,Standard Class,Consumer,United States,Memphis,Tennessee,38109,South,Office Supplies,Paper,OFF-PA-10003641,30,40,2,3
7762,2023-07-25,First Class,Consumer,United States,Plano,Texas,75023,Central,Office Supplies,Paper,OFF-PA-10003729,10,10,2,5
7763,2022-02-21,First Class,Home Office,United States,Salem,Oregon,97301,West,Office Supplies,Art,OFF-AR-10003251,0,0,1,3
7764,2022-12-03,Standard Class,Consumer,United States,Columbus,Georgia,31907,South,Office Supplies,Envelopes,OFF-EN-10003286,60,70,9,2
7765,2022-05-12,Same Day,Corporate,United States,Columbia,Maryland,21044,East,Office Supplies,Art,OFF-AR-10004078,20,20,3,3
7766,2023-07-21,Same Day,Corporate,United States,Columbia,Maryland,21044,East,Furniture,Chairs,FUR-CH-10002331,1600,1780,5,5
7767,2023-06-02,Same Day,Corporate,United States,Columbia,Maryland,21044,East,Office Supplies,Art,OFF-AR-10001953,180,220,5,2
7768,2022-01-26,First Class,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Art,OFF-AR-10002053,10,10,3,5
7769,2022-05-09,Standard Class,Consumer,United States,Tallahassee,Florida,32303,South,Office Supplies,Paper,OFF-PA-10003651,30,30,5,2
7770,2023-03-30,Same Day,Corporate,United States,Riverside,California,92503,West,Technology,Phones,TEC-PH-10002885,830,1040,2,4
7771,2022-09-25,Same Day,Corporate,United States,Riverside,California,92503,West,Office Supplies,Appliances,OFF-AP-10002892,40,50,2,4
7772,2022-03-01,Standard Class,Consumer,United States,Lancaster,Ohio,43130,East,Office Supplies,Binders,OFF-BI-10000545,400,460,2,5
7773,2022-05-31,Standard Class,Consumer,United States,Lancaster,Ohio,43130,East,Technology,Machines,TEC-MA-10000418,3780,4500,5,2
7774,2022-08-09,Standard Class,Consumer,United States,Lancaster,Ohio,43130,East,Technology,Accessories,TEC-AC-10000926,50,60,3,5
7775,2022-07-30,First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Envelopes,OFF-EN-10001509,10,10,3,5
7776,2022-08-09,Standard Class,Home Office,United States,Moreno Valley,California,92553,West,Office Supplies,Appliances,OFF-AP-10001366,10,10,1,4
7777,2023-11-11,Standard Class,Home Office,United States,Moreno Valley,California,92553,West,Office Supplies,Fasteners,OFF-FA-10003485,10,10,3,3
7778,2023-04-09,Standard Class,Home Office,United States,Moreno Valley,California,92553,West,Office Supplies,Storage,OFF-ST-10004507,40,50,3,2
7779,2023-11-01,Standard Class,Home Office,United States,Moreno Valley,California,92553,West,Office Supplies,Binders,OFF-BI-10002353,40,40,3,3
7780,2022-01-22,Standard Class,Consumer,United States,Chesapeake,Virginia,23320,South,Office Supplies,Appliances,OFF-AP-10001271,170,200,4,4
7781,2023-02-02,Standard Class,Consumer,United States,Chesapeake,Virginia,23320,South,Technology,Phones,TEC-PH-10004924,30,30,4,4
7782,2023-11-03,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,OFF-BI-10002706,10,10,3,3
7783,2022-06-29,Second Class,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Storage,OFF-ST-10003442,40,50,2,2
